code,okres_name,obec_name
CZ0208,Nymburk,Jizbice
CZ0208,Nymburk,Kamenné Zboží
CZ0208,Nymburk,Kněžice
CZ0208,Nymburk,Kolaje
CZ0208,Nymburk,Kostelní Lhota
CZ0208,Nymburk,Kostomlaty nad Labem
CZ0208,Nymburk,Košík
CZ0208,Nymburk,Kounice
CZ0208,Nymburk,Kovanice
CZ0208,Nymburk,Krchleby
CZ0208,Nymburk,Křečkov
CZ0208,Nymburk,Křinec
CZ0208,Nymburk,Libice nad Cidlinou
CZ0208,Nymburk,Loučeň
CZ0208,Nymburk,Lysá nad Labem
CZ0208,Nymburk,Mcely
CZ0208,Nymburk,Městec Králové
CZ0208,Nymburk,Milčice
CZ0208,Nymburk,Milovice
CZ0208,Nymburk,Odřepsy
CZ0208,Nymburk,Okřínek
CZ0208,Nymburk,Opočnice
CZ0208,Nymburk,Opolany
CZ0208,Nymburk,Oskořínek
CZ0208,Nymburk,Ostrá
CZ0208,Nymburk,Pátek
CZ0208,Nymburk,Písková Lhota
CZ0208,Nymburk,Písty
CZ0208,Nymburk,Poděbrady
CZ0208,Nymburk,Přerov nad Labem
CZ0208,Nymburk,Rožďalovice
CZ0208,Nymburk,Sadská
CZ0208,Nymburk,Sány
CZ0208,Nymburk,Semice
CZ0208,Nymburk,Senice
CZ0208,Nymburk,Sloveč
CZ0208,Nymburk,Sokoleč
CZ0208,Nymburk,Stará Lysá
CZ0208,Nymburk,Straky
CZ0208,Nymburk,Stratov
CZ0208,Nymburk,Třebestovice
CZ0208,Nymburk,Úmyslovice
CZ0208,Nymburk,Vestec
CZ0208,Nymburk,Vlkov pod Oškobrhem
CZ0208,Nymburk,Vrbová Lhota
CZ0208,Nymburk,Všechlapy
CZ0208,Nymburk,Vykáň
CZ0208,Nymburk,Kněžičky
CZ0208,Nymburk,Černíky
CZ0208,Nymburk,Jiřice
CZ0208,Nymburk,Podmoky
CZ0208,Nymburk,Vrbice
CZ0208,Nymburk,Chleby
CZ0208,Nymburk,Hrubý Jeseník
CZ0208,Nymburk,Nový Dvůr
CZ0208,Nymburk,Oseček
CZ0208,Nymburk,Čilec
CZ0208,Nymburk,Zbožíčko
CZ0209,Praha-východ,Zápy
CZ0209,Praha-východ,Klokočná
CZ0209,Praha-východ,Zlatá
CZ0209,Praha-východ,Pětihosty
CZ0209,Praha-východ,Konětopy
CZ0209,Praha-východ,Černé Voděrady
CZ0209,Praha-východ,Jevany
CZ0209,Praha-východ,Kostelec nad Černými lesy
CZ0209,Praha-východ,Kozojedy
CZ0209,Praha-východ,Nučice
CZ0209,Praha-východ,Oleška
CZ0209,Praha-východ,Stříbrná Skalice
CZ0209,Praha-východ,Vlkančice
CZ0209,Praha-východ,Vyžlovka
CZ0209,Praha-východ,Borek
CZ0209,Praha-východ,Dřísy
CZ0209,Praha-východ,Křenek
CZ0209,Praha-východ,Lhota
CZ0209,Praha-východ,Záryby
CZ0209,Praha-východ,Kostelní Hlavno
CZ0209,Praha-východ,Babice
CZ0209,Praha-východ,Bašť
CZ0209,Praha-východ,Bořanovice
CZ0209,Praha-východ,Brandýs nad Labem-Stará Boleslav
CZ0209,Praha-východ,Brázdim
CZ0209,Praha-východ,Čelákovice
CZ0209,Praha-východ,Čestlice
CZ0209,Praha-východ,Dobřejovice
CZ0209,Praha-východ,Dřevčice
CZ0209,Praha-východ,Horoušany
CZ0209,Praha-východ,Hovorčovice
CZ0209,Praha-východ,Hrusice
CZ0209,Praha-východ,Husinec
CZ0209,Praha-východ,Jenštejn
CZ0209,Praha-východ,Jirny
CZ0209,Praha-východ,Kaliště
CZ0209,Praha-východ,Kamenice
CZ0209,Praha-východ,Klecany
CZ0209,Praha-východ,Klíčany
CZ0209,Praha-východ,Kostelec u Křížků
CZ0209,Praha-východ,Křížkový Újezdec
CZ0209,Praha-východ,Kunice
CZ0209,Praha-východ,Líbeznice
CZ0209,Praha-východ,Louňovice
CZ0209,Praha-východ,Máslovice
CZ0209,Praha-východ,Měšice
CZ0209,Praha-východ,Mirošovice
CZ0209,Praha-východ,Mnichovice
CZ0209,Praha-východ,Mochov
CZ0209,Praha-východ,Mratín
CZ0209,Praha-východ,Mukařov
CZ0209,Praha-východ,Nehvizdy
CZ0209,Praha-východ,Nová Ves
CZ0209,Praha-východ,Nový Vestec
CZ0209,Praha-východ,Odolena Voda
CZ0209,Praha-východ,Ondřejov
CZ0209,Praha-východ,Panenské Břežany
CZ0209,Praha-východ,Petříkov
CZ0209,Praha-východ,Podolanka
CZ0209,Praha-východ,Polerady
CZ0209,Praha-východ,Předboj
CZ0209,Praha-východ,Přezletice
CZ0209,Praha-východ,Radějovice
CZ0209,Praha-východ,Radonice
CZ0209,Praha-východ,Říčany
CZ0209,Praha-východ,Senohraby
CZ0209,Praha-východ,Sibřina
CZ0209,Praha-východ,Sluhy
CZ0209,Praha-východ,Sluštice
CZ0209,Praha-východ,Strančice
CZ0209,Praha-východ,Struhařov
CZ0209,Praha-východ,Sulice
CZ0209,Praha-východ,Světice
CZ0209,Praha-východ,Svojetice
CZ0209,Praha-východ,Šestajovice
CZ0209,Praha-východ,Škvorec
CZ0209,Praha-východ,Tehov
CZ0209,Praha-východ,Lázně Toušeň
CZ0209,Praha-východ,Úvaly
CZ0209,Praha-východ,Veleň
CZ0209,Praha-východ,Veliká Ves
CZ0209,Praha-východ,Velké Popovice
CZ0209,Praha-východ,Větrušice
CZ0209,Praha-východ,Vodochody
CZ0209,Praha-východ,Všestary
CZ0209,Praha-východ,Vyšehořovice
CZ0209,Praha-východ,Zdiby
CZ0209,Praha-východ,Zeleneč
CZ0209,Praha-východ,Zlonín
CZ0209,Praha-východ,Zvánovice
CZ0209,Praha-východ,Konojedy
CZ0209,Praha-východ,Prusice
CZ0209,Praha-východ,Výžerky
CZ0209,Praha-východ,Březí
CZ0209,Praha-východ,Doubek
CZ0209,Praha-východ,Nupaky
CZ0209,Praha-východ,Herink
CZ0209,Praha-východ,Káraný
CZ0209,Praha-východ,Květnice
CZ0209,Praha-východ,Křenice
CZ0209,Praha-východ,Dobročovice
CZ0209,Praha-východ,Hlavenec
CZ0209,Praha-východ,Štíhlice
CZ0209,Praha-východ,Oplany
CZ0209,Praha-východ,Sudovo Hlavno
CZ0209,Praha-východ,Modletice
CZ0209,Praha-východ,Sedlec
CZ0209,Praha-východ,Svémyslice
CZ0209,Praha-východ,Popovičky
CZ0209,Praha-východ,Tehovec
CZ020A,Praha-západ,Chýnice
CZ020A,Praha-západ,Vestec
CZ020A,Praha-západ,Drahelčice
CZ020A,Praha-západ,Nučice
CZ020A,Praha-západ,Rudná
CZ020A,Praha-západ,Tachlovice
CZ020A,Praha-západ,Červený Újezd
CZ020A,Praha-západ,Ptice
CZ020A,Praha-západ,Úhonice
CZ020A,Praha-západ,Bojanovice
CZ020A,Praha-západ,Černolice
CZ020A,Praha-západ,Černošice
CZ020A,Praha-západ,Číčovice
CZ020A,Praha-západ,Čisovice
CZ020A,Praha-západ,Davle
CZ020A,Praha-západ,Dobrovíz
CZ020A,Praha-západ,Dobříč
CZ020A,Praha-západ,Dobřichovice
CZ020A,Praha-západ,Dolní Břežany
CZ020A,Praha-západ,Holubice
CZ020A,Praha-západ,Horoměřice
CZ020A,Praha-západ,Hostivice
CZ020A,Praha-západ,Hradištko
CZ020A,Praha-západ,Hvozdnice
CZ020A,Praha-západ,Choteč
CZ020A,Praha-západ,Chrášťany
CZ020A,Praha-západ,Chýně
CZ020A,Praha-západ,Jeneč
CZ020A,Praha-západ,Jesenice
CZ020A,Praha-západ,Jílové u Prahy
CZ020A,Praha-západ,Jíloviště
CZ020A,Praha-západ,Jinočany
CZ020A,Praha-západ,Kamenný Přívoz
CZ020A,Praha-západ,Kněževes
CZ020A,Praha-západ,Kosoř
CZ020A,Praha-západ,Lety
CZ020A,Praha-západ,Libčice nad Vltavou
CZ020A,Praha-západ,Libeř
CZ020A,Praha-západ,Líšnice
CZ020A,Praha-západ,Měchenice
CZ020A,Praha-západ,Ohrobec
CZ020A,Praha-západ,Okrouhlo
CZ020A,Praha-západ,Ořech
CZ020A,Praha-západ,Petrov
CZ020A,Praha-západ,Pohoří
CZ020A,Praha-západ,Průhonice
CZ020A,Praha-západ,Psáry
CZ020A,Praha-západ,Roztoky
CZ020A,Praha-západ,Řevnice
CZ020A,Praha-západ,Řitka
CZ020A,Praha-západ,Slapy
CZ020A,Praha-západ,Statenice
CZ020A,Praha-západ,Středokluky
CZ020A,Praha-západ,Štěchovice
CZ020A,Praha-západ,Třebotov
CZ020A,Praha-západ,Tuchoměřice
CZ020A,Praha-západ,Tursko
CZ020A,Praha-západ,Únětice
CZ020A,Praha-západ,Velké Přílepy
CZ020A,Praha-západ,Vonoklasy
CZ020A,Praha-západ,Vrané nad Vltavou
CZ020A,Praha-západ,Všenory
CZ020A,Praha-západ,Zbuzany
CZ020A,Praha-západ,Zlatníky-Hodkovice
CZ020A,Praha-západ,Zvole
CZ020A,Praha-západ,Buš
CZ020A,Praha-západ,Mníšek pod Brdy
CZ020A,Praha-západ,Bratřínov
CZ020A,Praha-západ,Klínec
CZ020A,Praha-západ,Kytín
CZ020A,Praha-západ,Zahořany
CZ020A,Praha-západ,Roblín
CZ020A,Praha-západ,Lichoceves
CZ020A,Praha-západ,Okoř
CZ020A,Praha-západ,Svrkyně
CZ020A,Praha-západ,Úholičky
CZ020A,Praha-západ,Trnová
CZ020A,Praha-západ,Karlík
CZ020A,Praha-západ,Březová-Oleško
CZ020B,Příbram,Dlouhá Lhota
CZ020B,Příbram,Zduchovice
CZ020B,Příbram,Lešetice
CZ020B,Příbram,Velká Lečice
CZ020B,Příbram,Příčovy
CZ020B,Příbram,Kotenčice
CZ020B,Příbram,Občov
CZ020B,Příbram,Hudčice
CZ020B,Příbram,Těchařovice
CZ020B,Příbram,Bezděkov pod Třemšínem
CZ020B,Příbram,Koupě
CZ020B,Příbram,Sedlec-Prčice
CZ020B,Příbram,Příbram
CZ020B,Příbram,Bohutín
CZ020B,Příbram,Borotice
CZ020B,Příbram,Bratkovice
CZ020B,Příbram,Březnice
CZ020B,Příbram,Buková u Příbramě
CZ020B,Příbram,Čenkov
CZ020B,Příbram,Čím
CZ020B,Příbram,Daleké Dušníky
CZ020B,Příbram,Dobříš
CZ020B,Příbram,Dolní Hbity
CZ020B,Příbram,Drahlín
CZ020B,Příbram,Drásov
CZ020B,Příbram,Drevníky
CZ020B,Příbram,Drhovy
CZ020B,Příbram,Dublovice
CZ020B,Příbram,Hluboš
CZ020B,Příbram,Hřiměždice
CZ020B,Příbram,Hvožďany
CZ020B,Příbram,Chotilsko
CZ020B,Příbram,Chraštice
CZ020B,Příbram,Jablonná
CZ020B,Příbram,Jesenice
CZ020B,Příbram,Jince
CZ020B,Příbram,Kamýk nad Vltavou
CZ020B,Příbram,Klučenice
CZ020B,Příbram,Kosova Hora
CZ020B,Příbram,Kozárovice
CZ020B,Příbram,Krásná Hora nad Vltavou
CZ020B,Příbram,Křepenice
CZ020B,Příbram,Křešín
CZ020B,Příbram,Láz
CZ020B,Příbram,Malá Hraštice
CZ020B,Příbram,Milešov
CZ020B,Příbram,Milín
CZ020B,Příbram,Mokrovraty
CZ020B,Příbram,Nalžovice
CZ020B,Příbram,Nečín
CZ020B,Příbram,Nedrahovice
CZ020B,Příbram,Nechvalice
CZ020B,Příbram,Nová Ves pod Pleší
CZ020B,Příbram,Nové Dvory
CZ020B,Příbram,Nový Knín
CZ020B,Příbram,Obecnice
CZ020B,Příbram,Obory
CZ020B,Příbram,Obořiště
CZ020B,Příbram,Ohrazenice
CZ020B,Příbram,Ouběnice
CZ020B,Příbram,Pečice
CZ020B,Příbram,Petrovice
CZ020B,Příbram,Pičín
CZ020B,Příbram,Počepice
CZ020B,Příbram,Prosenická Lhota
CZ020B,Příbram,Rosovice
CZ020B,Příbram,Rožmitál pod Třemšínem
CZ020B,Příbram,Rybníky
CZ020B,Příbram,Sádek
CZ020B,Příbram,Sedlčany
CZ020B,Příbram,Smolotely
CZ020B,Příbram,Solenice
CZ020B,Příbram,Stará Huť
CZ020B,Příbram,Suchodol
CZ020B,Příbram,Svaté Pole
CZ020B,Příbram,Svatý Jan
CZ020B,Příbram,Štětkovice
CZ020B,Příbram,Tochovice
CZ020B,Příbram,Třebsko
CZ020B,Příbram,Věšín
CZ020B,Příbram,Višňová
CZ020B,Příbram,Volenice
CZ020B,Příbram,Voznice
CZ020B,Příbram,Vranovice
CZ020B,Příbram,Vysoká u Příbramě
CZ020B,Příbram,Vysoký Chlumec
CZ020B,Příbram,Zalužany
CZ020B,Příbram,Počaply
CZ020B,Příbram,Nestrašovice
CZ020B,Příbram,Chrást
CZ020B,Příbram,Horčápsko
CZ020B,Příbram,Svojšice
CZ020B,Příbram,Zbenice
CZ020B,Příbram,Županovice
CZ020B,Příbram,Lazsko
CZ020B,Příbram,Vrančice
CZ020B,Příbram,Radětice
CZ020B,Příbram,Cetyně
CZ020B,Příbram,Narysov
CZ020B,Příbram,Podlesí
CZ020B,Příbram,Dubno
CZ020B,Příbram,Nepomuk
CZ020B,Příbram,Bohostice
CZ020B,Příbram,Starosedlský Hrádek
CZ020B,Příbram,Hlubyně
CZ020B,Příbram,Sedlice
CZ020B,Příbram,Bukovany
CZ020B,Příbram,Tušovice
CZ020B,Příbram,Ostrov
CZ020B,Příbram,Dubenec
CZ020B,Příbram,Háje
CZ020B,Příbram,Lhota u Příbramě
CZ020B,Příbram,Trhové Dušníky
CZ020B,Příbram,Vševily
CZ020B,Příbram,Kňovice
CZ020B,Příbram,Osečany
CZ020B,Příbram,Radíč
CZ020B,Příbram,Korkyně
CZ020B,Příbram,Drahenice
CZ020B,Příbram,Modřovice
CZ020C,Rakovník,Velká Chmelištná
CZ020C,Rakovník,Drahouš
CZ020C,Rakovník,Rakovník
CZ020C,Rakovník,Branov
CZ020C,Rakovník,Čistá
CZ020C,Rakovník,Hořesedly
CZ020C,Rakovník,Hořovičky
CZ020C,Rakovník,Hřebečníky
CZ020C,Rakovník,Hředle
CZ020C,Rakovník,Chrášťany
CZ020C,Rakovník,Jesenice
CZ020C,Rakovník,Kněževes
CZ020C,Rakovník,Kolešovice
CZ020C,Rakovník,Kounov
CZ020C,Rakovník,Kroučová
CZ020C,Rakovník,Krupá
CZ020C,Rakovník,Krušovice
CZ020C,Rakovník,Křivoklát
CZ020C,Rakovník,Lašovice
CZ020C,Rakovník,Lišany
CZ020C,Rakovník,Lubná
CZ020C,Rakovník,Lužná
CZ020C,Rakovník,Městečko
CZ020C,Rakovník,Milostín
CZ020C,Rakovník,Mšec
CZ020C,Rakovník,Mšecké Žehrovice
CZ020C,Rakovník,Mutějovice
CZ020C,Rakovník,Nesuchyně
CZ020C,Rakovník,Nové Strašecí
CZ020C,Rakovník,Nový Dům
CZ020C,Rakovník,Olešná
CZ020C,Rakovník,Oráčov
CZ020C,Rakovník,Panoší Újezd
CZ020C,Rakovník,Petrovice
CZ020C,Rakovník,Pochvalov
CZ020C,Rakovník,Příčina
CZ020C,Rakovník,Pšovlky
CZ020C,Rakovník,Pustověty
CZ020C,Rakovník,Ruda
CZ020C,Rakovník,Rynholec
CZ020C,Rakovník,Řevničov
CZ020C,Rakovník,Senec
CZ020C,Rakovník,Senomaty
CZ020C,Rakovník,Skryje
CZ020C,Rakovník,Slabce
CZ020C,Rakovník,Srbeč
CZ020C,Rakovník,Svojetín
CZ020C,Rakovník,Sýkořice
CZ020C,Rakovník,Šanov
CZ020C,Rakovník,Třeboc
CZ020C,Rakovník,Třtice
CZ020C,Rakovník,Velká Buková
CZ020C,Rakovník,Všetaty
CZ020C,Rakovník,Zavidov
CZ020C,Rakovník,Zbečno
CZ020C,Rakovník,Pavlíkov
CZ020C,Rakovník,Břežany
CZ020C,Rakovník,Všesulov
CZ020C,Rakovník,Děkov
CZ020C,Rakovník,Kolešov
CZ020C,Rakovník,Hracholusky
CZ020C,Rakovník,Přílepy
CZ020C,Rakovník,Janov
CZ020C,Rakovník,Karlova Ves
CZ020C,Rakovník,Švihov
CZ020C,Rakovník,Hvozd
CZ020C,Rakovník,Krakov
CZ020C,Rakovník,Krakovec
CZ020C,Rakovník,Malinová
CZ020C,Rakovník,Kozojedy
CZ020C,Rakovník,Smilovice
CZ020C,Rakovník,Bdín
CZ020C,Rakovník,Kalivody
CZ020C,Rakovník,Milý
CZ020C,Rakovník,Řeřichy
CZ020C,Rakovník,Václavy
CZ020C,Rakovník,Šípy
CZ020C,Rakovník,Krty
CZ020C,Rakovník,Žďár
CZ020C,Rakovník,Roztoky
CZ020C,Rakovník,Přerubenice
CZ020C,Rakovník,Nezabudice
CZ020C,Rakovník,Račice
CZ0311,České Budějovice,Kvítkovice
CZ0311,České Budějovice,Planá
CZ0311,České Budějovice,Dobrá Voda u Českých Budějovic
CZ0311,České Budějovice,Ostrolovský Újezd
CZ0311,České Budějovice,Dasný
CZ0311,České Budějovice,Mydlovary
CZ0311,České Budějovice,Plav
CZ0311,České Budějovice,Nákří
CZ0311,České Budějovice,Bošilec
CZ0311,České Budějovice,Neplachov
CZ0311,České Budějovice,Hradce
CZ0311,České Budějovice,Úsilné
CZ0311,České Budějovice,Hosty
CZ0311,České Budějovice,Čakov
CZ0311,České Budějovice,Habří
CZ0311,České Budějovice,Zvíkov
CZ0311,České Budějovice,Hvozdec
CZ0311,České Budějovice,Nová Ves
CZ0311,České Budějovice,Doubravice
CZ0311,České Budějovice,Borovnice
CZ0311,České Budějovice,Petříkov
CZ0311,České Budějovice,Vidov
CZ0311,České Budějovice,Hůry
CZ0311,České Budějovice,Jivno
CZ0311,České Budějovice,Dubičné
CZ0311,České Budějovice,Vráto
CZ0311,České Budějovice,Libníč
CZ0311,České Budějovice,Adamov
CZ0311,České Budějovice,Mokrý Lom
CZ0311,České Budějovice,Hlavatce
CZ0311,České Budějovice,Komařice
CZ0311,České Budějovice,Vitín
CZ0311,České Budějovice,Chotýčany
CZ0311,České Budějovice,Vlkov
CZ0311,České Budějovice,Mazelov
CZ0311,České Budějovice,Drahotěšice
CZ0311,České Budějovice,Kamenná
CZ0311,České Budějovice,Pištín
CZ0311,České Budějovice,Zahájí
CZ0311,České Budějovice,Strýčice
CZ0311,České Budějovice,Břehov
CZ0311,České Budějovice,Hartmanice
CZ0311,České Budějovice,Horní Kněžeklady
CZ0311,České Budějovice,Bečice
CZ0311,České Budějovice,Dobšice
CZ0311,České Budějovice,České Budějovice
CZ0311,České Budějovice,Borek
CZ0311,České Budějovice,Borovany
CZ0311,České Budějovice,Boršov nad Vltavou
CZ0311,České Budějovice,Čejkovice
CZ0311,České Budějovice,Dívčice
CZ0311,České Budějovice,Dolní Bukovsko
CZ0311,České Budějovice,Doudleby
CZ0311,České Budějovice,Dříteň
CZ0311,České Budějovice,Dubné
CZ0311,České Budějovice,Dynín
CZ0311,České Budějovice,Hluboká nad Vltavou
CZ0311,České Budějovice,Homole
CZ0311,České Budějovice,Horní Stropnice
CZ0311,České Budějovice,Hosín
CZ0311,České Budějovice,Hranice
CZ0311,České Budějovice,Hrdějovice
CZ0311,České Budějovice,Chrášťany
CZ0311,České Budějovice,Jankov
CZ0311,České Budějovice,Jílovice
CZ0311,České Budějovice,Kamenný Újezd
CZ0311,České Budějovice,Ledenice
CZ0311,České Budějovice,Libín
CZ0311,České Budějovice,Lipí
CZ0311,České Budějovice,Lišov
CZ0311,České Budějovice,Litvínovice
CZ0311,České Budějovice,Ločenice
CZ0311,České Budějovice,Mladošovice
CZ0311,České Budějovice,Nedabyle
CZ0311,České Budějovice,Nové Hrady
CZ0311,České Budějovice,Olešnice
CZ0311,České Budějovice,Olešník
CZ0311,České Budějovice,Radošovice
CZ0311,České Budějovice,Roudné
CZ0311,České Budějovice,Rudolfov
CZ0311,České Budějovice,Římov
CZ0311,České Budějovice,Sedlec
CZ0311,České Budějovice,Slavče
CZ0311,České Budějovice,Srubec
CZ0311,České Budějovice,Staré Hodějovice
CZ0311,České Budějovice,Strážkovice
CZ0311,České Budějovice,Střížov
CZ0311,České Budějovice,Svatý Jan nad Malší
CZ0311,České Budějovice,Ševětín
CZ0311,České Budějovice,Štěpánovice
CZ0311,České Budějovice,Temelín
CZ0311,České Budějovice,Trhové Sviny
CZ0311,České Budějovice,Týn nad Vltavou
CZ0311,České Budějovice,Včelná
CZ0311,České Budějovice,Vrábče
CZ0311,České Budějovice,Všemyslice
CZ0311,České Budějovice,Záboří
CZ0311,České Budějovice,Zliv
CZ0311,České Budějovice,Žabovřesky
CZ0311,České Budějovice,Žár
CZ0311,České Budějovice,Žimutice
CZ0311,České Budějovice,Dražíč
CZ0311,České Budějovice,Branišov
CZ0311,České Budějovice,Čížkrajice
CZ0311,České Budějovice,Heřmaň
CZ0311,České Budějovice,Hlincová Hora
CZ0311,České Budějovice,Modrá Hůrka
CZ0311,České Budějovice,Čenkov u Bechyně
CZ0311,České Budějovice,Závraty
CZ0312,Český Krumlov,Polná na Šumavě
CZ0312,Český Krumlov,Nová Ves
CZ0312,Český Krumlov,Chlumec
CZ0312,Český Krumlov,Zvíkov
CZ0312,Český Krumlov,Srnín
CZ0312,Český Krumlov,Bohdalovice
CZ0312,Český Krumlov,Malšín
CZ0312,Český Krumlov,Věžovatá Pláně
CZ0312,Český Krumlov,Český Krumlov
CZ0312,Český Krumlov,Benešov nad Černou
CZ0312,Český Krumlov,Besednice
CZ0312,Český Krumlov,Brloh
CZ0312,Český Krumlov,Bujanov
CZ0312,Český Krumlov,Černá v Pošumaví
CZ0312,Český Krumlov,Dolní Dvořiště
CZ0312,Český Krumlov,Dolní Třebonín
CZ0312,Český Krumlov,Frymburk
CZ0312,Český Krumlov,Holubov
CZ0312,Český Krumlov,Horní Dvořiště
CZ0312,Český Krumlov,Horní Planá
CZ0312,Český Krumlov,Hořice na Šumavě
CZ0312,Český Krumlov,Chvalšiny
CZ0312,Český Krumlov,Kájov
CZ0312,Český Krumlov,Kaplice
CZ0312,Český Krumlov,Křemže
CZ0312,Český Krumlov,Lipno nad Vltavou
CZ0312,Český Krumlov,Loučovice
CZ0312,Český Krumlov,Malonty
CZ0312,Český Krumlov,Mirkovice
CZ0312,Český Krumlov,Netřebice
CZ0312,Český Krumlov,Omlenice
CZ0312,Český Krumlov,Pohorská Ves
CZ0312,Český Krumlov,Přední Výtoň
CZ0312,Český Krumlov,Přídolí
CZ0312,Český Krumlov,Přísečná
CZ0312,Český Krumlov,Rožmberk nad Vltavou
CZ0312,Český Krumlov,Rožmitál na Šumavě
CZ0312,Český Krumlov,Soběnov
CZ0312,Český Krumlov,Světlík
CZ0312,Český Krumlov,Velešín
CZ0312,Český Krumlov,Větřní
CZ0312,Český Krumlov,Vyšší Brod
CZ0312,Český Krumlov,Zlatá Koruna
CZ0312,Český Krumlov,Zubčice
CZ0312,Český Krumlov,Střítež
CZ0312,Český Krumlov,Mojné
CZ0313,Jindřichův Hradec,Doňov
CZ0313,Jindřichův Hradec,Pleše
CZ0313,Jindřichův Hradec,Újezdec
CZ0313,Jindřichův Hradec,Višňová
CZ0313,Jindřichův Hradec,Záhoří
CZ0313,Jindřichův Hradec,Peč
CZ0313,Jindřichův Hradec,Březina
CZ0313,Jindřichův Hradec,Ratiboř
CZ0313,Jindřichův Hradec,Roseč
CZ0313,Jindřichův Hradec,Střížovice
CZ0313,Jindřichův Hradec,Kostelní Vydří
CZ0313,Jindřichův Hradec,Lužnice
CZ0313,Jindřichův Hradec,Záblatí
CZ0313,Jindřichův Hradec,Plavsko
CZ0313,Jindřichův Hradec,Kostelní Radouň
CZ0313,Jindřichův Hradec,Červený Hrádek
CZ0313,Jindřichův Hradec,Dvory nad Lužnicí
CZ0313,Jindřichův Hradec,Cep
CZ0313,Jindřichův Hradec,Dívčí Kopy
CZ0313,Jindřichův Hradec,Žďár
CZ0313,Jindřichův Hradec,Jindřichův Hradec
CZ0313,Jindřichův Hradec,Budeč
CZ0313,Jindřichův Hradec,Budíškovice
CZ0313,Jindřichův Hradec,Cizkrajov
CZ0313,Jindřichův Hradec,České Velenice
CZ0313,Jindřichův Hradec,Český Rudolec
CZ0313,Jindřichův Hradec,Číměř
CZ0313,Jindřichův Hradec,Dačice
CZ0313,Jindřichův Hradec,Dešná
CZ0313,Jindřichův Hradec,Deštná
CZ0313,Jindřichův Hradec,Hatín
CZ0313,Jindřichův Hradec,Heřmaneč
CZ0313,Jindřichův Hradec,Horní Pěna
CZ0313,Jindřichův Hradec,Horní Radouň
CZ0313,Jindřichův Hradec,Hospříz
CZ0313,Jindřichův Hradec,Hříšice
CZ0313,Jindřichův Hradec,Chlum u Třeboně
CZ0313,Jindřichův Hradec,Jarošov nad Nežárkou
CZ0313,Jindřichův Hradec,Kardašova Řečice
CZ0313,Jindřichův Hradec,Kunžak
CZ0313,Jindřichův Hradec,Lásenice
CZ0313,Jindřichův Hradec,Lodhéřov
CZ0313,Jindřichův Hradec,Lomnice nad Lužnicí
CZ0313,Jindřichův Hradec,Majdalena
CZ0313,Jindřichův Hradec,Nová Bystřice
CZ0313,Jindřichův Hradec,Nová Včelnice
CZ0313,Jindřichův Hradec,Novosedly nad Nežárkou
CZ0313,Jindřichův Hradec,Písečné
CZ0313,Jindřichův Hradec,Pluhův Žďár
CZ0313,Jindřichův Hradec,Popelín
CZ0313,Jindřichův Hradec,Rapšach
CZ0313,Jindřichův Hradec,Rodvínov
CZ0313,Jindřichův Hradec,Slavonice
CZ0313,Jindřichův Hradec,Staré Hobzí
CZ0313,Jindřichův Hradec,Staré Město pod Landštejnem
CZ0313,Jindřichův Hradec,Stráž nad Nežárkou
CZ0313,Jindřichův Hradec,Strmilov
CZ0313,Jindřichův Hradec,Stříbřec
CZ0313,Jindřichův Hradec,Studená
CZ0313,Jindřichův Hradec,Suchdol nad Lužnicí
CZ0313,Jindřichův Hradec,Třeboň
CZ0313,Jindřichův Hradec,Volfířov
CZ0313,Jindřichův Hradec,Zahrádky
CZ0313,Jindřichův Hradec,Drunče
CZ0313,Jindřichův Hradec,Rosička
CZ0313,Jindřichův Hradec,Světce
CZ0313,Jindřichův Hradec,Vícemil
CZ0313,Jindřichův Hradec,Smržov
CZ0313,Jindřichův Hradec,Bednáreček
CZ0313,Jindřichův Hradec,Horní Skrýchov
CZ0313,Jindřichův Hradec,Pístina
CZ0313,Jindřichův Hradec,Příbraz
CZ0313,Jindřichův Hradec,Člunek
CZ0313,Jindřichův Hradec,Blažejov
CZ0313,Jindřichův Hradec,Horní Slatina
CZ0313,Jindřichův Hradec,Třebětice
CZ0313,Jindřichův Hradec,Nová Ves nad Lužnicí
CZ0313,Jindřichův Hradec,Staňkov
CZ0313,Jindřichův Hradec,Hamr
CZ0313,Jindřichův Hradec,Dobrohošť
CZ0313,Jindřichův Hradec,Županovice
CZ0313,Jindřichův Hradec,Polště
CZ0313,Jindřichův Hradec,Dolní Pěna
CZ0313,Jindřichův Hradec,Okrouhlá Radouň
CZ0313,Jindřichův Hradec,Kačlehy
CZ0313,Jindřichův Hradec,Bednárec
CZ0313,Jindřichův Hradec,Velký Ratmírov
CZ0313,Jindřichův Hradec,Dolní Žďár
CZ0313,Jindřichův Hradec,Vydří
CZ0313,Jindřichův Hradec,Frahelž
CZ0313,Jindřichův Hradec,Ponědrážka
CZ0313,Jindřichův Hradec,Ponědraž
CZ0313,Jindřichův Hradec,Klec
CZ0313,Jindřichův Hradec,Hadravova Rosička
CZ0313,Jindřichův Hradec,Báňovice
CZ0313,Jindřichův Hradec,Nová Olešná
CZ0313,Jindřichův Hradec,Bořetín
CZ0313,Jindřichův Hradec,Jilem
CZ0313,Jindřichův Hradec,Horní Němčice
CZ0313,Jindřichův Hradec,Halámky
CZ0313,Jindřichův Hradec,Dunajovice
